uria,lv,pi,ccs,pbcr,se,iraj,male,multi,condo,sfam,race,denied
5.300000191,0.797202797,38,1,0,0,1,1,0,1,0,1,0
3.200000048,0.797752809,46,1,0,0,1,1,1,0,0,1,0
3.200000048,0.798403218,53,6,1,0,1,1,1,0,0,1,0
3.099999905,1.045454546,34,1,0,0,1,1,1,0,0,1,1
2,0.774193548,33,1,0,0,1,0,0,1,0,0,0
10.60000038,0.8,39,4,0,1,0,1,0,1,0,0,0
3.200000048,0.8,15,4,1,0,1,1,1,0,0,1,1
3.200000048,0.8,27,4,0,0,1,1,0,1,0,1,1
3.099999905,0.8,45,3,1,0,1,1,0,0,1,1,0
3.200000048,0.788888889,63,5,1,0,1,0,0,0,1,1,1
3.900000095,0.8,32,4,0,0,1,1,1,0,0,1,0
8.899999619,0.803782496,43,5,0,0,1,1,0,1,0,0,1
3.200000048,0.8125,31,3,0,0,1,1,0,0,1,1,0
3.200000048,0.8,33,3,1,0,1,0,0,1,0,1,0
2,0.798449612,38,2,0,0,1,0,0,1,0,1,1
3.900000095,0.805755396,37,5,0,0,1,0,0,1,0,1,1
3.200000048,0.804123711,21,6,1,1,1,0,0,0,1,1,1
3.099999905,0.72,35,2,0,0,1,1,1,0,0,1,0
3.200000048,0.8,21,3,0,0,1,0,0,1,0,1,0
3.900000095,1,23,2,1,0,1,1,0,1,0,1,0
4.300000191,1.028571429,57,1,0,1,1,0,0,1,0,0,1
3.599999905,0.8,27,1,0,0,1,0,0,1,0,0,0
3.900000095,1,33,1,0,0,1,1,0,1,0,0,0
5.300000191,0.70155902,47,1,0,1,1,1,0,0,1,0,0
3.200000048,0.735981308,32,1,0,0,1,1,0,0,1,0,0
3.200000048,0.910067114,29,6,0,0,1,1,0,0,1,0,0
3.200000048,0.393982808,47,2,0,1,1,1,0,0,1,0,0
1.799999952,0.747169811,30,2,0,0,1,1,0,0,1,1,0
4.300000191,0.665322581,53,2,0,0,0,1,0,0,1,0,0
10.60000038,0.803738318,31,1,0,0,0,1,0,0,1,0,0
3.200000048,0.748427673,39,2,0,0,0,1,0,0,1,0,0
3.900000095,0.84,36,4,0,0,0,1,0,0,1,0,0
3.200000048,0.795744681,42,1,0,0,0,1,0,0,1,0,0
2,0.899371069,36,3,0,0,0,1,0,0,1,0,0
1.799999952,0.72972973,35,1,0,0,0,0,0,0,1,0,0
3.200000048,0.842342342,26,5,0,0,1,1,0,0,1,0,0
3.200000048,0.463157895,22,2,0,0,0,1,0,1,0,0,0
3.200000048,0.261538462,14,1,0,0,0,1,0,0,1,0,0
3.099999905,0.797029703,32,5,0,0,0,1,0,0,1,0,0
1.799999952,0.742990654,28,4,0,0,0,0,0,0,1,0,0
10.60000038,0.771428571,37,2,0,0,0,0,0,0,1,1,0
3.200000048,0.748,28,2,0,1,0,1,0,0,1,0,0
4.300000191,0.479674797,29,2,0,0,1,1,0,0,1,0,0
3.200000048,0.803571429,27,5,0,0,1,1,0,0,1,1,0
3.099999905,0.803030303,25,2,0,0,0,1,0,0,1,0,0
3.099999905,0.8,26,2,0,0,0,1,0,0,1,0,0
3.200000048,0.37037037,30,1,0,0,0,1,0,0,1,0,0
3.599999905,0.79876161,50,2,0,0,1,1,0,0,1,0,1
8.899999619,0.788461539,38,6,0,0,0,1,0,0,1,0,0
3.200000048,0.838187702,40,2,0,0,1,1,0,0,1,0,0
3.200000048,0.792134832,34,6,0,0,1,1,0,0,1,0,0
3.200000048,0.79245283,32,1,0,0,1,1,0,0,1,0,0
3.200000048,0.705882353,26,2,0,0,0,0,0,0,1,0,0
10.60000038,0.508474576,20,1,0,1,0,1,0,0,1,0,0
3.200000048,0.844036697,29,1,0,0,1,0,0,0,1,0,0
10.60000038,0.899280576,32,3,0,0,0,0,0,0,1,0,0
3.200000048,0.799485861,39,1,0,0,0,1,0,0,1,1,1
3.099999905,0.74375,19,1,0,0,0,1,0,0,1,0,0
3.200000048,0.898550725,37,1,0,0,0,1,0,0,1,0,0
3.900000095,0.555555556,41,1,0,0,1,1,0,0,1,0,0
3.099999905,0.794642857,38,2,0,0,1,1,0,0,1,0,1
10.60000038,0.88,33,1,0,0,0,1,0,1,0,0,0
1.799999952,0.561797753,36,1,0,1,0,1,1,0,0,0,0
3.200000048,0.798076923,42,3,0,0,1,1,0,0,1,1,0
1.799999952,0.148148148,42.70000076,5,0,0,0,1,1,0,0,0,0
3.200000048,0.909248328,34.90000153,5,0,0,0,0,0,1,0,0,0
3.200000048,0.431372549,38.40000153,2,0,0,1,1,0,0,1,0,0
2,0.495049505,31,1,0,0,0,1,0,0,1,0,0
3.200000048,0.18404908,27,1,0,1,0,1,0,0,1,0,0
3.900000095,0.281690141,39.59999847,1,0,0,0,1,0,0,1,0,0
1.799999952,0.468085106,26,1,0,0,0,1,0,0,1,0,0
3.900000095,0.913907285,32,2,0,0,1,0,1,0,0,0,0
2,0.918518519,36.90000153,2,0,0,1,1,0,0,1,0,0
10.60000038,1,31,6,0,0,0,1,0,0,1,0,1
2,0.428571429,35.29999924,3,0,0,0,1,0,0,1,0,0
3.200000048,0.464480874,27.60000038,1,0,0,0,1,0,0,1,0,0
3.200000048,0.297619048,31,1,0,0,1,1,0,0,1,0,0
3.200000048,0.880952381,38,1,0,0,1,1,0,1,0,0,0
4.300000191,0.769230769,37,1,0,1,0,1,0,1,0,0,0
3.900000095,0.904761905,36,2,0,0,0,1,0,0,1,0,0
2,0.913793103,35,1,0,0,0,1,0,1,0,0,0
3.200000048,0.897959184,36,1,0,0,0,1,0,0,1,0,0
3.099999905,0.789473684,39.59999847,1,0,0,1,1,0,0,1,0,0
3.099999905,0.847826087,40,1,0,0,0,1,0,0,1,1,0
4.300000191,0.567375887,32,1,0,1,0,1,1,0,0,0,1
10.60000038,0.9,35,2,0,1,0,1,1,0,0,0,0
3.200000048,0.888888889,36,2,0,0,0,1,0,0,1,0,0
2,0.898203593,35,1,0,0,1,1,1,0,0,0,0
3.099999905,0.831081081,36,1,0,0,1,1,0,0,1,0,0
4.300000191,0.5,27,1,0,0,0,1,0,0,1,0,0
3.200000048,0.802631579,31,1,0,0,0,1,0,0,1,0,0
10.60000038,0.660869565,24,5,0,1,0,1,1,0,0,0,0
1.799999952,0.8,34,1,0,0,0,1,0,0,1,0,0
3.200000048,0.9,29,6,0,0,1,1,0,1,0,0,0
3.200000048,0.775862069,42,1,0,0,0,1,0,0,1,0,0
10.60000038,0.9,36,1,0,0,1,1,1,0,0,1,0
5.300000191,0.666666667,29,1,0,0,0,1,1,0,0,0,0
10.60000038,0.571428571,300,1,0,1,0,1,0,0,1,0,1
3.200000048,0.9,35,1,0,0,1,1,1,0,0,1,0
4.300000191,0.508474576,29,1,0,0,0,1,1,0,0,0,1
4.300000191,0.8,25,6,1,1,1,1,1,0,0,0,1
10.60000038,0.807142857,33,1,0,1,1,1,0,0,1,0,0
3.900000095,0.875,33,6,0,0,1,1,1,0,0,1,0
3.900000095,0.9,32,1,0,0,0,1,0,0,1,0,0
4.300000191,0.8,30,6,1,0,1,1,0,0,1,0,1
2,0.752941177,33,6,0,0,0,1,1,0,0,0,1
3.200000048,0.871428571,24,2,0,0,0,0,0,0,1,1,0
4.300000191,0.944444444,29,1,0,0,0,1,0,0,1,0,0
4.300000191,0.62962963,28,2,0,0,0,1,0,0,1,0,0
3.200000048,0.928571429,37,2,0,0,0,0,0,0,1,1,0
2,0.37948718,30,1,0,0,0,1,1,0,0,0,0
1.799999952,0.843023256,37,1,0,0,0,1,0,1,0,0,0
10.60000038,0.428571429,19,2,0,0,0,1,0,1,0,0,0
3.599999905,0.54945055,36,1,0,0,0,0,0,0,1,0,0
3.599999905,0.716292135,83,3,0,0,1,0,0,0,1,0,0
3.599999905,0.956521739,37,1,1,0,1,1,0,1,0,1,0
3.599999905,0.40625,29,1,0,0,0,1,0,0,1,0,0
3.599999905,0.555555556,21,2,1,0,0,1,0,0,1,0,0
3.599999905,0.551470588,21,1,0,0,0,1,0,0,1,0,0
3.599999905,0.333333333,29,2,0,0,0,1,0,0,1,0,0
3.599999905,0.952941177,21,5,0,0,1,1,0,0,1,0,0
3.599999905,0.8,42,2,0,0,1,0,0,1,0,0,0
3.599999905,0.796,33,6,0,0,0,0,1,0,0,0,0
3.599999905,0.6875,22,1,0,0,0,1,0,0,1,0,0
3.599999905,0.698224852,27,2,0,0,0,1,0,0,1,0,0
3.599999905,0.896774194,37,6,1,0,1,1,0,1,0,0,1
3.599999905,0.865384615,19,1,0,1,0,1,1,0,0,1,0
3.599999905,0.95,29,4,0,0,1,0,0,1,0,0,0
3.599999905,0.031510658,17,1,0,0,0,1,0,0,1,0,0
3.599999905,0.90131579,34,5,0,0,0,1,0,0,1,0,0
3.599999905,0.36,16,1,0,0,0,0,0,0,1,0,0
3.599999905,0.52631579,13,2,0,0,0,1,0,0,1,0,0
3.599999905,0.609418283,31,2,0,0,0,1,0,0,1,0,0
3.599999905,0.72147651,23,5,0,1,0,1,0,0,1,0,0
3.599999905,0.8,20,2,0,0,1,0,0,1,0,0,0
3.599999905,0.298507463,21,2,0,0,0,1,0,0,1,0,0
3.599999905,0.773480663,24,2,0,0,0,1,0,0,1,0,0
3.599999905,0.5,22,1,0,0,0,1,0,0,1,0,0
3.599999905,0.588235294,25,3,0,0,0,0,0,0,1,0,0
3.599999905,1.001031976,29,1,0,0,1,1,0,1,0,1,0
3.599999905,0.832,34,3,0,0,1,1,0,1,0,0,0
3.599999905,0.436681223,40,2,0,0,0,1,0,0,1,0,0
3.599999905,0.666666667,29,2,0,0,0,1,0,0,1,0,0
3.599999905,0.699300699,29,2,0,0,0,0,0,0,1,0,0
3.599999905,0.279069767,14,1,0,0,1,1,0,1,0,1,0
3.599999905,1,41,1,0,0,0,1,0,0,1,0,0
3.599999905,0.869565217,37,1,0,0,1,1,0,1,0,1,0
3.599999905,0.952380952,43,5,0,0,1,0,0,1,0,1,0
3.599999905,0.902222222,43,1,0,0,0,1,1,0,0,0,0
3.599999905,0.902857143,26,1,0,0,1,1,0,1,0,0,0
3.599999905,0.952941177,23,5,0,0,1,0,0,1,0,0,0
3.599999905,0.8,21,5,0,0,0,1,1,0,0,0,0
3.200000048,0.638888889,21.70000076,1,0,0,0,1,0,0,1,0,0
3.099999905,0.731707317,37,1,0,0,0,0,0,1,0,0,0
3.200000048,0.786885246,30,2,0,1,0,1,0,0,1,0,0
3.200000048,0.688405797,37.09999847,6,0,0,0,1,0,0,1,0,0
8.899999619,0.743243243,21.89999962,5,0,0,0,1,0,0,1,0,0
3.099999905,0.8,34.79999924,4,0,0,0,1,0,1,0,0,0
3.200000048,0.74789916,37.70000076,1,0,0,0,1,0,0,1,1,0
3.200000048,0.537414966,43,1,0,0,0,1,0,0,1,0,0
3.599999905,0.197594502,27,3,0,0,1,0,0,0,1,0,0
3.200000048,0.951724138,36,5,0,0,0,1,0,0,1,0,0
3.900000095,0.825,27,4,0,0,0,1,1,0,0,0,0
1.799999952,0.676258993,27,5,1,0,0,1,0,0,1,0,0
3.599999905,0.943396226,31,2,0,0,0,0,0,0,1,1,0
3.200000048,0.879699248,35,1,0,0,1,1,0,0,1,0,0
1.799999952,0.357647059,11,2,0,0,1,1,1,0,0,0,0
3.099999905,0.893617021,36,6,0,0,0,1,0,0,1,0,0
8.899999619,0.798122066,36,5,1,0,0,1,1,0,0,1,0
10.60000038,0.428571429,26,6,1,1,1,1,0,0,1,0,0
3.200000048,1.033613445,36,1,0,0,0,1,0,0,1,0,0
3.200000048,0.86440678,32,1,0,0,0,0,0,0,1,0,0
3.200000048,0.917197452,28,1,0,0,1,1,0,1,0,0,0
3.200000048,1.379310345,33,1,0,0,0,0,0,0,1,1,1
3.200000048,0.666666667,30,1,0,0,0,1,1,0,0,0,0
2,0.801652893,34,1,0,0,1,0,0,0,1,0,0
3.200000048,0.613636364,25,1,0,0,0,1,0,1,0,0,0
3.200000048,1.127118644,35,1,0,0,0,1,0,0,1,0,1
3.200000048,0.696202532,12,1,0,1,0,0,0,1,0,0,0
3.900000095,0.584415584,33,1,0,0,0,1,0,1,0,0,0
3.599999905,0.882352941,32,1,0,0,1,1,1,0,0,0,0
3.099999905,0.787096774,26,1,0,0,1,1,0,0,1,0,0
3.599999905,0.798165138,51,1,0,0,1,1,1,0,0,0,0
1.799999952,0.715189873,20,1,0,0,0,0,0,1,0,0,0
1.799999952,0.902325581,35,1,0,0,1,1,1,0,0,0,0
1.799999952,0.953271028,31,1,0,0,0,0,0,1,0,0,0
10.60000038,0.92,20,6,0,0,1,1,0,0,1,0,1
3.599999905,1.14084507,37,1,0,0,1,1,0,0,1,0,0
5.300000191,0.759493671,29,1,0,0,0,1,1,0,0,0,0
3.599999905,0.281842818,31,1,0,0,1,1,0,1,0,0,0
3.599999905,0.625,38,1,0,0,1,1,0,1,0,0,0
3.599999905,0.493333333,29,1,0,1,1,1,0,1,0,0,0
3.599999905,0.918032787,35,1,0,0,1,1,0,0,1,0,0
3.599999905,0.899305556,40,1,0,0,1,0,0,0,1,0,0
3.200000048,0.920245399,34,1,0,0,1,1,0,1,0,0,0
10.60000038,0.422580645,33,1,0,1,0,1,0,0,1,1,0
1.799999952,0.763265306,31,1,0,0,0,1,0,0,1,0,0
3.200000048,1.201550388,41,1,0,0,0,0,0,1,0,0,0
3.200000048,0.400921659,40,6,0,1,1,1,0,0,1,1,1
3.599999905,0.495978552,24,3,0,0,1,1,0,0,1,0,1
1.799999952,0.748387097,24,1,0,0,1,1,0,1,0,0,0
3.200000048,0.797297297,38,6,0,0,0,0,0,0,1,1,0
3.200000048,0.87244898,33,2,0,0,0,0,0,0,1,0,0
3.200000048,0.65408805,32,1,0,0,0,1,0,1,0,0,0
1.799999952,0.905325444,37,1,0,0,0,1,0,0,1,0,0
3.200000048,0.47,38,2,0,0,0,1,0,0,1,0,0
10.60000038,0.7875,31,2,0,0,0,1,0,0,1,0,0
3.599999905,0.596685083,31,6,0,0,1,0,0,0,1,1,1
1.799999952,0.882051282,45,5,0,0,0,0,1,0,0,1,1
3.200000048,0.92948718,35,1,0,0,0,1,0,0,1,0,0
3.599999905,0.783783784,31,1,0,0,0,1,0,1,0,0,0
3.599999905,0.273972603,24,1,0,0,0,0,0,0,1,0,0
3.599999905,0.64516129,35,1,0,0,0,1,0,0,1,0,0
3.599999905,0.923469388,49,5,1,0,0,1,1,0,0,1,1
1.799999952,1.105590062,34,1,0,0,1,1,1,0,0,0,0
3.200000048,0.784810127,37,1,0,0,0,1,0,0,1,0,0
10.60000038,0.923611111,30,1,0,0,1,1,0,0,1,0,0
3.200000048,0.928571429,31,1,0,0,1,0,0,1,0,0,0
3.200000048,0.898148148,34,1,0,0,1,1,1,0,0,1,0
3.200000048,0.249350649,17,1,0,0,0,0,0,0,1,0,0
3.200000048,0.8,38,1,0,0,0,1,1,0,0,0,0
3.200000048,0.747368421,37,1,0,0,1,1,0,0,1,1,0
3.200000048,0.753424658,24,1,0,0,0,1,0,1,0,0,1
3.200000048,0.14516129,35,1,0,0,0,0,0,1,0,0,1
3.200000048,0.741935484,35,2,0,0,0,0,0,1,0,0,1
3.599999905,0.615384615,34,1,0,0,0,1,0,1,0,1,0
4.300000191,0.797468354,32,5,0,0,0,1,0,0,1,0,0
1.799999952,0.847058824,33,1,0,0,0,1,0,0,1,0,0
3.200000048,0.788235294,35,1,0,0,1,1,0,0,1,0,0
5.300000191,0.947368421,39,6,0,0,0,1,0,1,0,0,1
3.200000048,0.665467626,28,6,0,0,0,0,0,1,0,0,0
3.200000048,0.894444444,40,6,0,0,0,1,0,0,1,0,1
3.200000048,0.315926893,47,1,0,1,1,0,0,1,0,1,0
3.099999905,0.571428571,38,1,0,0,0,0,0,1,0,0,0
4.300000191,0.888888889,39,6,0,0,0,1,0,1,0,0,0
3.200000048,0.801762115,31,1,0,0,1,1,1,0,0,1,0
10.60000038,0.87394958,32,6,0,0,0,1,0,0,1,0,0
3.099999905,0.456937799,37,6,0,1,0,1,0,0,1,0,0
3.200000048,0.199481865,49,1,0,0,0,1,0,0,1,0,0
3.200000048,0.788888889,38,3,0,1,0,1,1,0,0,0,0
4.300000191,0.756906077,17,1,0,1,1,1,0,1,0,0,0
4.300000191,0.881443299,41,1,0,0,1,0,0,1,0,1,1
3.099999905,0.584415584,33,1,0,0,1,0,0,0,1,0,0
4.300000191,0.339622642,33,5,0,1,1,1,0,0,1,1,0
3.900000095,0.795698925,27,1,0,0,1,0,0,1,0,0,0
3.200000048,1.095652174,32,5,0,0,0,1,0,1,0,0,0
3.900000095,0.6,36,1,0,0,0,1,1,0,0,0,0
3.599999905,0.928301887,35,1,0,0,1,1,0,0,1,0,0
3.200000048,0.744444444,33,1,0,0,1,1,0,1,0,0,0
3.599999905,0.794701987,29,1,0,1,0,1,0,0,1,0,0
2,0.795180723,32,1,0,0,0,1,0,0,1,0,0
2,0.895348837,37,1,0,0,1,1,0,0,1,0,0
3.200000048,0.892307692,26,1,0,0,1,1,0,0,1,0,0
4.300000191,0.885135135,35,1,0,0,1,1,0,0,1,0,0
3.099999905,0.916129032,26,1,0,0,1,1,0,0,1,0,0
1.799999952,0.770588235,31,1,0,0,1,1,0,0,1,0,0
1.799999952,0.357142857,32,2,1,0,1,1,1,0,0,0,0
3.200000048,0.8,35,1,0,0,0,0,0,0,1,0,0
1.799999952,0.800925926,34,2,0,0,1,1,1,0,0,0,0
4.300000191,0.903030303,55,2,0,0,1,1,0,0,1,1,1
5.300000191,0.811538462,34,2,0,0,1,1,1,0,0,0,0
5.300000191,0.380952381,21,1,0,0,0,1,1,0,0,0,0
2,0.773972603,31,1,0,0,0,1,0,0,1,0,0
10.60000038,0.9,47,1,0,1,0,0,1,0,0,0,1
3.599999905,0.545454546,24,2,0,0,0,0,0,0,1,0,0
3.200000048,0.801282051,34,1,0,1,0,1,0,0,1,0,0
2,0.778378378,31,1,0,0,1,1,1,0,0,0,0
3.200000048,0.902857143,30,6,1,0,1,0,0,0,1,1,1
3.200000048,0.745762712,33,1,0,1,0,1,0,0,1,0,0
3.200000048,0.899224806,37,3,1,0,1,0,0,1,0,0,1
3.200000048,0.802721088,25,1,0,0,1,1,0,0,1,0,0
3.200000048,0.783505155,29,1,0,1,1,1,0,0,1,0,0
3.200000048,0.888157895,32,2,0,0,0,0,0,0,1,0,0
3.099999905,0.769230769,36,2,0,0,0,1,0,1,0,0,0
3.200000048,0.790419162,24,1,0,0,0,0,0,0,1,0,0
3.200000048,0.8,10,1,0,0,0,1,0,0,1,0,0
3.099999905,0.896551724,34,1,0,0,0,1,0,0,1,0,0
10.60000038,0.666666667,43,2,1,0,1,1,0,0,1,0,0
4.300000191,0.713012478,39,1,0,1,1,1,0,0,1,0,0
4.300000191,0.776223776,31,2,0,0,1,0,0,0,1,0,0
4.300000191,0.902527076,25,1,0,0,1,1,0,1,0,1,0
3.099999905,0.801282051,172,1,0,1,1,1,0,0,1,0,1
5.300000191,0.676923077,37,2,0,0,1,0,0,1,0,0,0
1.799999952,0.59970015,31,1,0,0,1,1,0,0,1,0,0
5.300000191,0.498575499,37,2,0,0,0,1,0,0,1,0,0
1.799999952,0.648330059,24,1,0,1,1,1,0,0,1,0,0
1.799999952,0.655976676,37,1,0,0,1,1,0,0,1,0,0
3.200000048,1,35,1,0,0,1,1,0,1,0,0,0
10.60000038,0.7,29,2,0,1,1,1,0,0,1,0,0
3.900000095,0.8,29,2,0,1,1,1,1,0,0,0,0
3.900000095,0.364415863,29,2,0,0,0,1,0,0,1,0,0
2,0.8,36,1,0,0,1,1,0,0,1,0,0
10.60000038,0.528301887,25,1,0,0,1,1,0,0,1,0,0
10.60000038,0.703703704,21,1,0,1,1,1,0,0,1,0,0
4.300000191,0.454545455,13,2,0,0,0,1,0,0,1,0,0
4.300000191,1,34,2,1,0,1,1,0,1,0,0,0
3.200000048,0.724137931,39,2,0,0,1,1,0,0,1,0,0
2,0.682593857,30,2,0,0,1,0,0,0,1,0,0
3.099999905,1,29,1,0,0,1,1,0,1,0,0,0
3.200000048,0.498489426,17,1,0,0,1,1,0,0,1,0,0
3.200000048,0.477099237,37,1,0,0,1,1,0,0,1,0,0
3.200000048,0.821238938,44,2,0,1,1,1,0,0,1,0,1
3.200000048,0.659340632,37,5,0,0,1,1,0,0,1,0,0
3.099999905,0.765110959,25,1,0,0,1,1,0,0,1,0,0
1.799999952,0.995184603,26,2,0,0,1,0,0,1,0,0,0
8.899999619,0.448717949,75,1,0,0,1,1,0,0,1,0,1
4.300000191,0.508474576,17.5,1,0,0,1,1,0,0,1,0,0
1.799999952,0.745098039,18,1,0,0,1,1,0,0,1,0,0
3.200000048,0.446351931,35,1,0,1,1,1,0,0,1,0,0
3.200000048,1,27.60000038,1,0,0,1,0,0,1,0,1,0
3.200000048,0.794007491,42.5,1,1,1,1,1,0,0,1,1,0
3.900000095,0.946236559,28,1,0,0,0,1,0,0,1,0,1
3.200000048,0.858333333,33,5,0,0,1,1,0,1,0,1,0
3.099999905,0.718309859,29,1,0,0,1,1,0,0,1,1,0
4.300000191,0.604395604,18,4,0,0,1,1,0,1,0,0,0
3.200000048,0.604395604,48,2,0,1,1,1,0,1,0,1,0
3.200000048,0.833333333,19,4,0,0,1,1,0,1,0,0,0
3.200000048,0.842767296,46,2,0,0,1,0,1,0,0,0,0
3.200000048,0.736842105,19,4,0,0,0,0,1,0,0,1,0
3.200000048,0.927272727,40,5,0,0,1,0,0,1,0,1,0
5.300000191,0.747126437,49,4,0,0,1,1,0,1,0,1,0
3.200000048,0.574712644,55,3,0,0,1,1,0,1,0,0,0
3.900000095,0.803738318,39,4,0,0,1,0,0,1,0,1,0
3.200000048,0.8,69.19999695,5,0,1,1,1,0,0,1,0,1
3.200000048,1.14,40.59999847,1,0,0,0,1,0,0,1,0,0
2,1.000676174,41.20000076,1,0,0,0,1,0,1,0,0,1
3.200000048,0.948148148,30,2,0,0,0,1,0,0,1,0,1
3.200000048,0.779166667,34.79999924,1,0,0,0,1,0,0,1,0,0
4.300000191,0.903448276,32.5,1,0,0,0,1,0,1,0,0,0
4.300000191,0.8,35.90000153,3,0,0,1,1,0,0,1,1,0
3.200000048,0.903703704,30,2,0,0,0,1,0,0,1,0,0
3.200000048,0.794444444,26.70000076,1,0,0,0,1,0,0,1,0,0
2,0.780952381,33,1,0,0,1,0,0,1,0,0,0
2,0.684210526,30.5,5,0,0,0,1,0,0,1,0,0
8.899999619,0.71942446,31,1,0,1,0,1,0,0,1,1,0
3.200000048,0.873333333,32,1,0,1,0,1,0,1,0,0,0
10.60000038,0.942675159,37,1,0,0,0,1,0,0,1,0,0
4.300000191,0.692307692,24.39999962,1,0,1,1,1,0,0,1,0,0
4.300000191,0.746268657,32.40000153,1,0,0,0,1,0,0,1,0,0
3.200000048,0.884848485,35,6,1,0,1,1,0,0,1,1,1
4.300000191,0.777464789,38,2,0,0,0,1,0,0,1,0,0
1.799999952,0.868852459,24,1,0,0,0,0,0,1,0,0,0
4.300000191,0.801169591,31.20000076,1,0,0,0,1,0,0,1,0,0
3.900000095,0.53,29,1,0,0,0,1,0,1,0,1,0
3.099999905,0.676470588,32,1,0,0,0,1,0,0,1,0,0
3.099999905,0.763116039,19,2,0,0,0,1,0,0,1,1,1
3.099999905,0.794642857,36,2,0,0,1,1,0,0,1,0,0
3.200000048,0.671875,17.60000038,2,0,1,0,1,0,0,1,0,0
10.60000038,0.803030303,31,1,0,1,0,1,0,0,1,0,0
3.200000048,0.775,27,1,0,0,0,1,0,0,1,0,0
3.099999905,0.5,30,6,1,0,0,1,0,0,1,0,1
1.799999952,0.90052356,41,2,0,0,0,1,0,0,1,0,1
5.300000191,0.516666667,35.29999924,2,0,0,0,0,0,0,1,1,0
3.900000095,0.411764706,19,1,0,0,0,1,0,0,1,0,0
3.200000048,0.534285714,20,6,0,0,0,1,0,0,1,0,0
3.900000095,0.666666667,40,1,0,0,0,1,0,1,0,0,0
3.200000048,0.773584906,32,2,0,0,0,1,0,0,1,0,0
3.200000048,0.740229885,35,5,0,1,1,1,0,0,1,0,0
3.200000048,0.666666667,37,2,0,0,1,1,0,0,1,0,0
3.200000048,0.944303798,35,1,0,0,0,1,0,0,1,0,0
8.899999619,0.782396088,33,1,0,0,0,1,0,0,1,0,0
5.300000191,0.722021661,15,1,0,1,1,1,0,0,1,0,0
3.900000095,0.464480874,34,1,0,0,1,1,0,0,1,0,0
3.099999905,0.713375796,27,1,0,1,0,1,0,0,1,0,0
3.200000048,0.8,34,5,0,0,0,1,0,0,1,1,0
3.200000048,0.642335766,30,2,0,0,1,1,0,0,1,0,0
3.099999905,0.595744681,32,1,0,0,0,1,0,0,1,0,0
4.300000191,0.70754717,128,1,0,1,0,1,0,0,1,0,0
3.900000095,0.796460177,28,2,0,0,0,1,0,0,1,0,0
10.60000038,0.703703704,24,1,0,1,1,1,0,0,1,0,0
3.099999905,0.9,28,4,0,0,1,1,1,0,0,1,0
3.099999905,0.858108108,31,1,0,0,1,1,0,0,1,1,0
4.300000191,0.8,24,1,0,0,1,0,0,0,1,1,0
3.099999905,0.803149606,19,4,0,0,1,1,0,0,1,1,0
3.200000048,1.031578947,38,1,0,0,1,1,0,0,1,0,0
4.300000191,0.555555556,25,1,0,0,1,1,0,0,1,1,0
3.900000095,0.9,32,1,0,0,1,1,0,1,0,1,0
3.200000048,0.863636364,35,2,0,0,1,0,0,1,0,0,0
4.300000191,1.1875,25,1,0,0,1,0,0,1,0,0,0
2,0.5,44,1,0,0,1,1,0,0,1,0,0
3.200000048,0.333333333,12,2,0,0,1,1,0,0,1,0,0
3.200000048,0.638297872,21,1,0,0,1,1,0,0,1,0,0
10.60000038,0.9,24,1,0,0,1,1,0,0,1,1,0
3.099999905,0.740740741,22,1,0,0,1,1,0,0,1,1,0
3.900000095,0.768,22,1,0,0,1,0,0,0,1,1,0
5.300000191,0.8,33,1,0,0,1,0,0,1,0,1,0
10.60000038,0.733333333,24,1,0,1,1,1,0,0,1,0,0
3.200000048,0.591836735,36,1,0,0,1,1,0,0,1,0,0
4.300000191,0.803418803,32,2,0,0,1,1,0,1,0,0,0
3.200000048,0.8,42,2,0,1,1,1,0,0,1,0,0
3.200000048,0.596491228,37,1,1,1,0,0,0,0,1,0,0
10.60000038,0.670250896,33,3,0,1,0,1,0,0,1,0,0
3.200000048,0.491071429,27,1,0,0,0,1,0,0,1,0,0
2,0.582524272,30,1,0,0,1,0,0,1,0,0,0
10.60000038,0.728205128,48,3,0,1,1,1,0,0,1,0,0
3.099999905,0.786666667,19,1,0,0,1,1,0,0,1,0,0
3.200000048,0.632911392,19,1,0,0,0,1,0,0,1,0,0
3.200000048,0.723684211,31,1,0,0,1,1,0,0,1,0,0
3.900000095,0.798701299,36,6,0,0,1,1,0,0,1,0,0
2,0.426829268,21,5,0,0,0,0,0,0,1,0,0
3.900000095,0.547619048,33,1,0,0,0,1,0,0,1,0,0
2,0.731707317,36,1,0,0,0,1,0,0,1,0,0
1.799999952,0.782608696,37,6,1,0,0,0,0,0,1,0,0
3.200000048,0.773809524,35,2,0,0,0,1,0,0,1,0,0
3.599999905,0.798449612,42,1,0,0,0,1,0,0,1,0,0
3.900000095,0.867647059,34,6,0,0,0,1,0,0,1,0,0
4.300000191,0.798701299,24,1,0,0,0,1,0,0,1,0,0
2,0.897959184,38,1,0,0,1,1,0,1,0,0,0
8.899999619,0.273972603,38,1,0,0,0,1,0,0,1,0,0
1.799999952,0.796296296,18,2,0,1,1,1,0,0,1,0,0
8.899999619,0.592592593,34,5,0,1,1,1,0,0,1,0,0
3.900000095,0.923076923,33,1,0,0,1,1,0,0,1,0,0
3.200000048,0.881481482,25,6,0,0,0,1,0,0,1,0,0
10.60000038,0.915492958,38,6,0,0,0,1,0,0,1,1,0
